image_path,original_filename,breed,age_min,age_max,age_mid,age_range,sex,age_label,dataset
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Harrier 0.5-1 F copy.jpg,Harrier 0.5-1 F copy.jpg,harrier,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\jack russel terrier 0.5-1 M copy.jpg,jack russel terrier 0.5-1 M copy.jpg,jack russel terrier,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Jack Russel Terrier 1-2 F copy.jpg,Jack Russel Terrier 1-2 F copy.jpg,jack russel terrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\jack russel terrier 1-2 F(1) copy.jpg,jack russel terrier 1-2 F(1) copy.jpg,jack russel terrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Jack Russel terrier 1-2 M copy.jpg,Jack Russel terrier 1-2 M copy.jpg,jack russel terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Jack russel terrier 1-2 M(1) copy.jpg,Jack russel terrier 1-2 M(1) copy.jpg,jack russel terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Jack russell 1-2 F.png,Jack russell 1-2 F.png,jack russell,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Jack russell terrier 1-2 F.png,Jack russell terrier 1-2 F.png,jack russell terrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\jack russell terrier 1-2 M copy.jpg,jack russell terrier 1-2 M copy.jpg,jack russell terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Jack russell terrier 1-2 M(1).png,Jack russell terrier 1-2 M(1).png,jack russell terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\jack russell terrier 2-5 M(1).png,jack russell terrier 2-5 M(1).png,jack russell terrier,2.0,5.0,3.5,2-5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\jack russell terrier cross 1 F.png,jack russell terrier cross 1 F.png,jack russell terrier cross,1.0,1.0,1.0,1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lab cross 0.5-1 M copy.jpg,lab cross 0.5-1 M copy.jpg,lab cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lab cross 1-2 F copy.jpg,Lab cross 1-2 F copy.jpg,lab cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lab cross 1-2 M(2) copy.jpg,lab cross 1-2 M(2) copy.jpg,lab cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lab cross 1-2 M(3) copy.jpg,lab cross 1-2 M(3) copy.jpg,lab cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Labrador 1-2 F.png,Labrador 1-2 F.png,labrador,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\labrador 1-2 M copy.jpg,labrador 1-2 M copy.jpg,labrador,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\labrador 1-2 M.png,labrador 1-2 M.png,labrador,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\labrador cross 0.5-1 M.png,labrador cross 0.5-1 M.png,labrador cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Labrador cross 1-2 M(2) copy.jpg,Labrador cross 1-2 M(2) copy.jpg,labrador cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Labrador cross 1-2 M(3) copy.jpg,Labrador cross 1-2 M(3) copy.jpg,labrador cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Labrador cross rottweiler 1 M.png,Labrador cross rottweiler 1 M.png,labrador cross rottweiler,1.0,1.0,1.0,1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lhasa apso 0.5 F copy.jpg,lhasa apso 0.5 F copy.jpg,lhasa apso,0.5,0.5,0.5,0.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lhasa apso 1-2 F copy.jpg,lhasa apso 1-2 F copy.jpg,lhasa apso,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 0.5-1 F copy.jpg,Lurcher 0.5-1 F copy.jpg,lurcher,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 0.5-1 F(1).png,lurcher 0.5-1 F(1).png,lurcher,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 0.5-1 F(10).png,lurcher 0.5-1 F(10).png,lurcher,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 0.5-1 F.png,lurcher 0.5-1 F.png,lurcher,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 0.5-1 M copy.jpg,Lurcher 0.5-1 M copy.jpg,lurcher,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 0.5-1 M(1) copy.jpg,Lurcher 0.5-1 M(1) copy.jpg,lurcher,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 0.75 F.png,lurcher 0.75 F.png,lurcher,0.75,0.75,0.75,0.75,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1 F.png,Lurcher 1 F.png,lurcher,1.0,1.0,1.0,1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 F copy.jpg,Lurcher 1-2 F copy.jpg,lurcher,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 1-2 F(1) copy.jpg,lurcher 1-2 F(1) copy.jpg,lurcher,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 1-2 F(2) copy.jpg,lurcher 1-2 F(2) copy.jpg,lurcher,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 1-2 F.png,lurcher 1-2 F.png,lurcher,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M (30).png,Lurcher 1-2 M (30).png,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 1-2 M (34).png,lurcher 1-2 M (34).png,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M copy.jpg,Lurcher 1-2 M copy.jpg,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M(1) copy.jpg,Lurcher 1-2 M(1) copy.jpg,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M(2) copy.jpg,Lurcher 1-2 M(2) copy.jpg,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M(30).png,Lurcher 1-2 M(30).png,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M(4) copy.jpg,Lurcher 1-2 M(4) copy.jpg,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 1-2 M(5) copy.jpg,lurcher 1-2 M(5) copy.jpg,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\lurcher 1-2 M(6) copy.jpg,lurcher 1-2 M(6) copy.jpg,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M(8).png,Lurcher 1-2 M(8).png,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Lurcher 1-2 M.png,Lurcher 1-2 M.png,lurcher,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Newfoundland 1-2 M copy.jpg,Newfoundland 1-2 M copy.jpg,newfoundland,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Poodle cross 0.5-1 F copy.jpg,Poodle cross 0.5-1 F copy.jpg,poodle cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Poodle cross 1-2 M copy.jpg,Poodle cross 1-2 M copy.jpg,poodle cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Pug cross jack russell terrier 0.75 F.png,Pug cross jack russell terrier 0.75 F.png,pug cross jack russell terrier,0.75,0.75,0.75,0.75,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\rottweiler 1-2 M.png,rottweiler 1-2 M.png,rottweiler,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Rottweiler Cross 1-2 M(2) copy.jpg,Rottweiler Cross 1-2 M(2) copy.jpg,rottweiler cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Saluki 1-2 M copy.jpg,Saluki 1-2 M copy.jpg,saluki,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\saluki 1-2 M(1) copy.jpg,saluki 1-2 M(1) copy.jpg,saluki,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\setter cross 1 M.png,setter cross 1 M.png,setter cross,1.0,1.0,1.0,1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Shar pei 0.5-1 M copy.jpg,Shar pei 0.5-1 M copy.jpg,shar pei,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\shar pei 1-2 M copy.jpg,shar pei 1-2 M copy.jpg,shar pei,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\shar pei cross 2 F.png,shar pei cross 2 F.png,shar pei cross,2.0,2.0,2.0,2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\shih tzu 0.5 M copy.jpg,shih tzu 0.5 M copy.jpg,shih tzu,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Shih tzu cross 0.5 M copy.jpg,Shih tzu cross 0.5 M copy.jpg,shih tzu cross,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\siberian husky 0.5-1 F copy.jpg,siberian husky 0.5-1 F copy.jpg,siberian husky,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\siberian husky 0.5-1 F(1) copy.jpg,siberian husky 0.5-1 F(1) copy.jpg,siberian husky,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Siberian husky 0.5-1 M copy.jpg,Siberian husky 0.5-1 M copy.jpg,siberian husky,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\smooth collie 1-2 F copy.jpg,smooth collie 1-2 F copy.jpg,smooth collie,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Smooth Collie 1-2 M.png,Smooth Collie 1-2 M.png,smooth collie,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\springer spaniel 0.5 M copy.jpg,springer spaniel 0.5 M copy.jpg,springer spaniel,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Springer spaniel 1 M.png,Springer spaniel 1 M.png,springer spaniel,1.0,1.0,1.0,1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 0.5 M copy.jpg,Staffordshire bull terrier 0.5 M copy.jpg,staffordshire bull terrier,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 0.5 M.png,Staffordshire bull terrier 0.5 M.png,staffordshire bull terrier,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 0.5-1 F copy.jpg,staffordshire bull terrier 0.5-1 F copy.jpg,staffordshire bull terrier,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 0.5-1 M copy.jpg,staffordshire bull terrier 0.5-1 M copy.jpg,staffordshire bull terrier,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 0.5-1 M(41).png,staffordshire bull terrier 0.5-1 M(41).png,staffordshire bull terrier,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1 F.png,staffordshire bull terrier 1 F.png,staffordshire bull terrier,1.0,1.0,1.0,1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 1 M copy.jpg,Staffordshire bull terrier 1 M copy.jpg,staffordshire bull terrier,1.0,1.0,1.0,1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 F(2) copy.jpg,staffordshire bull terrier 1-2 F(2) copy.jpg,staffordshire bull terrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 1-2 M copy.jpg,Staffordshire bull terrier 1-2 M copy.jpg,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 M(1) copy.jpg,staffordshire bull terrier 1-2 M(1) copy.jpg,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 M(2) copy.jpg,staffordshire bull terrier 1-2 M(2) copy.jpg,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 M(3) copy.jpg,staffordshire bull terrier 1-2 M(3) copy.jpg,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 M(30).png,staffordshire bull terrier 1-2 M(30).png,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 M(31).png,staffordshire bull terrier 1-2 M(31).png,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 1-2 M.png,staffordshire bull terrier 1-2 M.png,staffordshire bull terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 2 F.png,Staffordshire bull terrier 2 F.png,staffordshire bull terrier,2.0,2.0,2.0,2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 2 M.png,Staffordshire bull terrier 2 M.png,staffordshire bull terrier,2.0,2.0,2.0,2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier 4 F(1).png,staffordshire bull terrier 4 F(1).png,staffordshire bull terrier,4.0,4.0,4.0,4,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier 5 M(1).png,Staffordshire bull terrier 5 M(1).png,staffordshire bull terrier,5.0,5.0,5.0,5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier cross 1-2 M copy.jpg,Staffordshire bull terrier cross 1-2 M copy.jpg,staffordshire bull terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Staffordshire bull terrier cross 1-2 M(1) copy.jpg,Staffordshire bull terrier cross 1-2 M(1) copy.jpg,staffordshire bull terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\staffordshire bull terrier cross 1-2 M.png,staffordshire bull terrier cross 1-2 M.png,staffordshire bull terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\stafforshire bull terrier 1-2 F (40).png,stafforshire bull terrier 1-2 F (40).png,stafforshire bull terrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\stafforshire bullterrier 1-2 F.png,stafforshire bullterrier 1-2 F.png,stafforshire bullterrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier 0.5-1 F copy.jpg,terrier 0.5-1 F copy.jpg,terrier,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier 1-2 M copy.jpg,terrier 1-2 M copy.jpg,terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier 1-2 M(1) copy.jpg,terrier 1-2 M(1) copy.jpg,terrier,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 0.5-1 F copy.jpg,terrier cross 0.5-1 F copy.jpg,terrier cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 0.5-1 F.png,terrier cross 0.5-1 F.png,terrier cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 0.83 M.png,terrier cross 0.83 M.png,terrier cross,0.83,0.83,0.83,0.83,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 1-2 M (10).png,terrier cross 1-2 M (10).png,terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 1-2 M copy.jpg,terrier cross 1-2 M copy.jpg,terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 1-2 M(20).png,terrier cross 1-2 M(20).png,terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 1-2 M.png,terrier cross 1-2 M.png,terrier cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier cross 8+ M (1).png,terrier cross 8+ M (1).png,terrier cross,8.0,inf,8.0,8+,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\terrier crpss 1-2 m.png,terrier crpss 1-2 m.png,terrier crpss,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\trail hound 1.25 M.png,trail hound 1.25 M.png,trail hound,1.25,1.25,1.25,1.25,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\yorkshire terrier 2 F.png,yorkshire terrier 2 F.png,yorkshire terrier,2.0,2.0,2.0,2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\yorkshire terrier 2-5 M(1) copy.jpg,yorkshire terrier 2-5 M(1) copy.jpg,yorkshire terrier,2.0,5.0,3.5,2-5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Yorkshire terrier cross 0.67 F.png,Yorkshire terrier cross 0.67 F.png,yorkshire terrier cross,0.67,0.67,0.67,0.67,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Yorkshire terrier cross chihuahua 0.5-1 F.png,Yorkshire terrier cross chihuahua 0.5-1 F.png,yorkshire terrier cross chihuahua,0.5,1.0,0.75,0.5-1,F,Young,Expert
